Local time in Kolkata / Dum Dum (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td,
22.03.2020 05:30,16.0,758.6,759.0,94,Wind blowing from the east-southeast,3,,Thunderstorm,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 900 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.5,15.0,
22.03.2020 05:00,16.0,757.8,758.2,94,Wind blowing from the east,4,,Thunderstorm,,Few clouds (10-30%) 540 m  few clouds (10-30%) 900 m  cumulonimbus clouds   scattered clouds (40-50%) 3000 m,2.5,15.0,
22.03.2020 04:30,16.0,757.8,758.2,94,Wind blowing from the east,5,,Light thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   overcast (100%) 2700 m,2.5,15.0,
22.03.2020 04:00,16.0,759.3,759.7,94,Wind blowing from the north-northwest,7,,Thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   overcast (100%) 2700 m,2.5,15.0,
22.03.2020 03:30,16.0,758.6,759.0,94,Wind blowing from the north-east,5,,Light thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   overcast (100%) 2700 m,2.5,15.0,
22.03.2020 03:00,16.0,758.6,759.0,94,Wind blowing from the north,8,,Light thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   overcast (100%) 2700 m,2.5,15.0,
22.03.2020 02:30,16.0,759.3,759.7,94,Wind blowing from the north-west,8,13,Heavy thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   overcast (100%) 2700 m,1.8,15.0,
22.03.2020 02:00,19.0,757.8,758.2,88,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 900 m  cumulonimbus clouds   scattered clouds (40-50%) 3000 m,3.2,17.0,
22.03.2020 01:30,20.0,757.8,758.2,83,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 540 m  scattered clouds (40-50%) 3000 m,3.2,17.0,
22.03.2020 01:00,20.0,757.8,758.2,83,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 540 m  scattered clouds (40-50%) 3000 m,3.2,17.0,
22.03.2020 00:30,22.0,757.8,758.2,73,Wind blowing from the north,2,,Haze,,Scattered clouds (40-50%) 540 m  scattered clouds (40-50%) 3000 m,3.2,17.0,
22.03.2020 00:00,21.0,757.8,758.2,73,Wind blowing from the west-northwest,2,,Thunderstorm,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,2.8,16.0,
21.03.2020 23:30,21.0,758.6,759.0,73,Wind blowing from the west-northwest,2,,Thunderstorm,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,2.8,16.0,
21.03.2020 23:00,21.0,757.8,758.2,73,Wind blowing from the west-northwest,3,,Thunderstorm,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.8,16.0,
21.03.2020 22:30,20.0,757.8,758.2,78,Wind blowing from the north-west,2,,Light thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.8,16.0,
21.03.2020 22:00,19.0,758.6,759.0,83,Wind blowing from the north-east,5,,Light thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.8,16.0,
21.03.2020 21:30,19.0,760.1,760.5,83,Wind blowing from the north-northeast,3,,Light thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.8,16.0,
21.03.2020 21:00,20.0,760.8,761.2,88,Wind blowing from the north-west,11,,Thunderstorm  rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.8,18.0,
21.03.2020 20:30,26.0,758.7,759.0,74,Wind blowing from the north-northwest,6,,Thunderstorm,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,21.0,
21.03.2020 20:00,27.0,757.9,758.2,70,Wind blowing from the south-east,2,,Thunderstorm,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,21.0,
21.03.2020 19:30,27.0,757.9,758.2,70,Wind blowing from the south-east,3,,Thunderstorm,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,21.0,
21.03.2020 19:00,27.0,757.4,757.7,74,Wind blowing from the east,4,,Haze,,Scattered clouds (40-50%) 600 m  few clouds (10-30%) 900 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.5,22.0,
21.03.2020 18:30,28.0,757.4,757.7,70,Wind blowing from the south-southeast,6,,Haze,,Scattered clouds (40-50%) 600 m  few clouds (10-30%) 900 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.5,22.0,
21.03.2020 18:00,29.0,756.6,756.9,62,Wind blowing from the south,6,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m  few clouds (10-30%) 900 m  cumulonimbus clouds,3.5,21.0,
21.03.2020 17:30,30.0,756.6,756.9,59,Wind blowing from the south-southwest,6,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m  few clouds (10-30%) 900 m  cumulonimbus clouds,3.5,21.0,
21.03.2020 17:00,31.0,755.9,756.2,55,Wind blowing from the south-west,5,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m  few clouds (10-30%) 900 m  cumulonimbus clouds,3.5,21.0,
21.03.2020 16:30,32.0,755.9,756.2,49,Wind blowing from the south-southwest,4,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m  few clouds (10-30%) 900 m  cumulonimbus clouds,3.5,20.0,
21.03.2020 16:00,32.0,755.9,756.2,49,Wind blowing from the south,3,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m  few clouds (10-30%) 900 m  cumulonimbus clouds,4.0,20.0,
21.03.2020 15:30,33.0,755.9,756.2,44,Wind blowing from the south-southeast,4,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m,4.5,19.0,
21.03.2020 15:00,33.0,756.6,756.9,46,Wind blowing from the south-southeast,4,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m  few clouds (10-30%) 900 m  cumulonimbus clouds,4.8,20.0,
21.03.2020 14:30,33.0,756.6,756.9,44,Wind blowing from the south-east,4,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m,5.0,19.0,
21.03.2020 14:00,33.0,757.4,757.7,46,Wind blowing from the south-southeast,5,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m,5.0,20.0,
21.03.2020 13:30,33.0,757.4,757.7,46,Wind blowing from the south-east,4,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 750 m,5.0,20.0,
21.03.2020 13:00,33.0,757.4,757.7,46,Wind blowing from the south,4,,Haze,,Scattered clouds (40-50%) 600 m,5.0,20.0,
21.03.2020 12:30,33.0,757.9,758.2,46,Wind blowing from the south,4,,Haze,,Scattered clouds (40-50%) 600 m,5.0,20.0,
21.03.2020 12:00,33.0,757.9,758.2,46,Wind blowing from the south,4,,Haze,,Few clouds (10-30%) 3000 m,4.5,20.0,
21.03.2020 11:30,33.0,758.7,759.0,49,Wind blowing from the south-southeast,4,,Haze,,Few clouds (10-30%) 3000 m,4.5,21.0,
21.03.2020 11:00,32.0,758.7,759.0,52,Wind blowing from the south,3,,Haze,,Few clouds (10-30%) 3000 m,4.0,21.0,
21.03.2020 10:30,31.0,759.4,759.7,52,Wind blowing from the south,4,,Haze,,Few clouds (10-30%) 3000 m,4.0,20.0,
21.03.2020 10:00,30.0,759.4,759.7,55,Wind blowing from the south,5,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,20.0,
21.03.2020 09:30,30.0,759.4,759.7,55,Wind blowing from the south,4,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,20.0,
21.03.2020 09:00,30.0,759.4,759.7,59,Wind blowing from the south,4,,Haze,,Scattered clouds (40-50%) 3000 m,3.2,21.0,
21.03.2020 08:30,28.0,759.4,759.7,70,Wind blowing from the south,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.8,22.0,
21.03.2020 08:00,26.0,758.7,759.0,84,Wind blowing from the south-southeast,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.4,23.0,
21.03.2020 07:30,25.0,758.7,759.0,89,Wind blowing from the south-southeast,2,,Mist,,Few clouds (10-30%) 600 m,2.0,23.0,
21.03.2020 07:00,23.0,757.9,758.2,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,1.8,22.0,
21.03.2020 06:30,22.0,757.8,758.2,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,1.8,21.0,
21.03.2020 06:00,22.0,757.8,758.2,94,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.0,21.0,
21.03.2020 05:30,21.0,757.3,757.7,94,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.4,20.0,
21.03.2020 05:00,21.0,757.3,757.7,88,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.8,19.0,
21.03.2020 04:30,21.0,757.3,757.7,88,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,19.0,
21.03.2020 04:00,21.0,756.5,756.9,88,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,19.0,
21.03.2020 03:30,21.0,756.5,756.9,88,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,19.0,
21.03.2020 03:00,22.0,756.5,756.9,83,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,19.0,
21.03.2020 02:30,24.0,757.4,757.7,65,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,17.0,
21.03.2020 02:00,24.0,757.4,757.7,65,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,17.0,
21.03.2020 01:30,24.0,757.4,757.7,61,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,16.0,
21.03.2020 01:00,24.0,757.4,757.7,61,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,16.0,
21.03.2020 00:30,24.0,757.4,757.7,61,Wind blowing from the south,2,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,16.0,
21.03.2020 00:00,24.0,757.9,758.2,57,Wind blowing from the south,2,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 23:30,26.0,757.9,758.2,51,Wind blowing from the south,3,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 23:00,26.0,757.9,758.2,51,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 22:30,26.0,757.9,758.2,51,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 22:00,26.0,757.4,757.7,51,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 21:30,26.0,757.4,757.7,51,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 21:00,27.0,757.4,757.7,48,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 20:30,27.0,757.4,757.7,48,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 20:00,27.0,756.6,756.9,48,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,15.0,
20.03.2020 19:30,28.0,756.6,756.9,42,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.5,14.0,
20.03.2020 19:00,28.0,756.6,756.9,37,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.5,12.0,
20.03.2020 18:30,29.0,755.9,756.2,33,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.8,11.0,
20.03.2020 18:00,30.0,755.1,755.4,31,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,4.0,11.0,
20.03.2020 17:30,31.0,755.1,755.4,27,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 600 m,4.5,10.0,
20.03.2020 17:00,32.0,755.1,755.4,27,Wind blowing from the north-west,4,,Haze,,No Significant Clouds,5.0,11.0,
20.03.2020 16:30,32.0,755.9,756.2,29,Wind blowing from the north-west,5,,Haze,,No Significant Clouds,5.0,12.0,
20.03.2020 16:00,32.0,756.6,756.9,33,Wind blowing from the north-west,4,,Haze,,Few clouds (10-30%) 600 m,5.0,14.0,
20.03.2020 15:30,32.0,755.9,756.2,36,Wind blowing from the west-northwest,4,,Haze,,Scattered clouds (40-50%) 600 m,5.0,15.0,
20.03.2020 15:00,32.0,755.9,756.2,36,Wind blowing from the west-northwest,5,,Haze,,Scattered clouds (40-50%) 600 m,5.0,15.0,
20.03.2020 14:30,32.0,755.9,756.2,41,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,5.0,17.0,
20.03.2020 14:00,32.0,756.6,756.9,41,Wind blowing from the west,4,,Haze,,No Significant Clouds,5.0,17.0,
20.03.2020 13:30,32.0,757.4,757.7,41,Wind blowing from the west-northwest,4,,Haze,,Few clouds (10-30%) 3000 m,4.5,17.0,
20.03.2020 13:00,31.0,757.4,757.7,43,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 3000 m,4.5,17.0,
20.03.2020 12:30,31.0,757.9,758.2,43,Wind blowing from the north-west,4,,Haze,,Few clouds (10-30%) 3000 m,4.5,17.0,
20.03.2020 12:00,31.0,758.7,759.0,43,Wind blowing from the north-northwest,4,,Haze,,Few clouds (10-30%) 3000 m,4.5,17.0,
20.03.2020 11:30,30.0,758.7,759.0,46,Wind blowing from the north-northwest,4,,Haze,,No Significant Clouds,4.5,17.0,
20.03.2020 11:00,29.0,759.4,759.7,48,Wind blowing from the north-west,5,,Haze,,Few clouds (10-30%) 3000 m,4.5,17.0,
20.03.2020 10:30,28.0,759.4,759.7,51,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 3000 m,4.5,17.0,
20.03.2020 10:00,27.0,759.4,759.7,54,Wind blowing from the west-northwest,4,,Haze,,Few clouds (10-30%) 3000 m,4.2,17.0,
20.03.2020 09:30,27.0,759.4,759.7,54,Wind blowing from the west-northwest,5,,Haze,,No Significant Clouds,4.2,17.0,
20.03.2020 09:00,26.0,759.4,759.7,58,Wind blowing from the west,5,,Haze,,No Significant Clouds,3.8,17.0,
20.03.2020 08:30,25.0,759.4,759.7,61,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 08:00,24.0,759.4,759.7,65,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.2,17.0,
20.03.2020 07:30,23.0,758.6,759.0,69,Wind blowing from the west,4,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.8,17.0,
20.03.2020 07:00,22.0,758.6,759.0,73,Wind blowing from the west,4,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.8,17.0,
20.03.2020 06:30,22.0,757.8,758.2,78,Wind blowing from the west,4,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.6,18.0,
20.03.2020 06:00,22.0,757.8,758.2,78,Wind blowing from the west-southwest,3,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,18.0,
20.03.2020 05:30,22.0,757.8,758.2,78,Wind blowing from the west-southwest,4,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,18.0,
20.03.2020 05:00,22.0,757.8,758.2,78,Wind blowing from the west-southwest,4,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,18.0,
20.03.2020 04:30,22.0,757.8,758.2,78,Wind blowing from the west,3,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.6,18.0,
20.03.2020 04:00,22.0,757.8,758.2,78,Wind blowing from the west,3,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.6,18.0,
20.03.2020 03:30,22.0,757.8,758.2,78,Wind blowing from the west,3,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.6,18.0,
20.03.2020 03:00,22.0,757.8,758.2,78,Wind blowing from the west,3,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.8,18.0,
20.03.2020 02:30,22.0,757.3,757.7,78,Wind blowing from the west-southwest,3,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.8,18.0,
20.03.2020 02:00,22.0,757.3,757.7,78,Wind blowing from the south-southwest,2,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.8,18.0,
20.03.2020 01:30,23.0,757.4,757.7,74,Wind blowing from the south-southwest,4,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.8,18.0,
20.03.2020 01:00,23.0,757.4,757.7,74,Wind blowing from the south,4,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,18.0,
20.03.2020 00:30,23.0,757.4,757.7,78,Wind blowing from the south,5,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,19.0,
20.03.2020 00:00,24.0,757.4,757.7,78,Wind blowing from the south,4,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,20.0,
19.03.2020 23:30,25.0,757.9,758.2,79,Wind blowing from the south,5,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,21.0,
19.03.2020 23:00,26.0,757.9,758.2,70,Wind blowing from the south-southwest,6,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,20.0,
19.03.2020 22:30,26.0,758.7,759.0,79,Wind blowing from the south-southwest,7,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.2,22.0,
19.03.2020 22:00,27.0,758.7,759.0,66,Wind blowing from the south-southwest,6,,Light rain,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,3.2,20.0,
19.03.2020 21:30,27.0,757.9,758.2,62,Wind blowing from the south-east,4,,Light rain,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,3.2,19.0,
19.03.2020 21:00,28.0,758.7,759.0,45,Wind blowing from the south-southeast,2,,Haze,,Scattered clouds (40-50%) 600 m  broken clouds (60-90%) 3000 m,3.2,15.0,
19.03.2020 20:30,28.0,757.9,758.2,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  broken clouds (60-90%) 3000 m,3.5,15.0,
19.03.2020 20:00,28.0,757.9,758.2,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.5,15.0,
19.03.2020 19:30,28.0,757.4,757.7,45,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,15.0,
19.03.2020 19:00,29.0,757.4,757.7,43,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,15.0,
19.03.2020 18:30,29.0,756.6,756.9,43,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,15.0,
19.03.2020 18:00,30.0,755.9,756.2,40,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,15.0,
19.03.2020 17:30,31.0,755.9,756.2,35,Wind blowing from the east-northeast,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,14.0,
19.03.2020 17:00,32.0,755.9,756.2,33,Wind blowing from the east-northeast,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,14.0,
19.03.2020 16:30,32.0,755.9,756.2,33,Wind blowing from the north-northwest,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,14.0,
19.03.2020 16:00,33.0,756.6,756.9,34,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,15.0,
19.03.2020 15:30,33.0,756.6,756.9,34,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,15.0,
19.03.2020 15:00,33.0,756.6,756.9,34,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,4.0,15.0,
19.03.2020 14:30,33.0,756.6,756.9,34,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 600 m,4.0,15.0,
19.03.2020 14:00,33.0,757.4,757.7,34,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 600 m,4.0,15.0,
19.03.2020 13:30,33.0,757.4,757.7,36,Wind blowing from the north,2,,Haze,,Few clouds (10-30%) 600 m,4.0,16.0,
19.03.2020 13:00,33.0,757.9,758.2,36,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.6,16.0,
19.03.2020 12:30,32.0,757.9,758.2,41,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.6,17.0,
19.03.2020 12:00,32.0,758.7,759.0,43,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.6,18.0,
19.03.2020 11:30,32.0,759.4,759.7,41,Wind blowing from the west,2,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.4,17.0,
19.03.2020 11:00,31.0,759.4,759.7,46,Wind blowing from the south-southeast,2,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.4,18.0,
19.03.2020 10:30,30.0,760.2,760.5,49,Wind blowing from the south-east,2,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,18.0,
19.03.2020 10:00,30.0,760.2,760.5,49,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.2,18.0,
19.03.2020 09:30,29.0,760.2,760.5,55,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,2.8,19.0,
19.03.2020 09:00,28.0,760.2,760.5,58,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,2.6,19.0,
19.03.2020 08:30,27.0,760.2,760.5,54,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,2.4,17.0,
19.03.2020 08:00,25.0,760.2,760.5,69,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,1.8,19.0,
19.03.2020 07:30,23.0,759.3,759.7,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,1.8,19.0,
19.03.2020 07:00,22.0,759.3,759.7,78,Calm  no wind,0,,Mist,,No Significant Clouds,1.8,18.0,
19.03.2020 06:30,20.0,758.6,759.0,83,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,2.2,17.0,
19.03.2020 06:00,20.0,757.8,758.2,83,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,2.4,17.0,
19.03.2020 05:30,20.0,757.8,758.2,83,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,2.4,17.0,
19.03.2020 05:00,20.0,757.8,758.2,83,Calm  no wind,0,,Haze,,No Significant Clouds,2.6,17.0,
19.03.2020 04:30,20.0,757.8,758.2,88,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,18.0,
19.03.2020 04:00,20.0,757.8,758.2,88,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,18.0,
19.03.2020 03:30,21.0,757.3,757.7,83,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,18.0,
19.03.2020 03:00,22.0,757.8,758.2,78,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,18.0,
19.03.2020 02:30,22.0,757.8,758.2,78,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,18.0,
19.03.2020 02:00,22.0,757.8,758.2,78,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,18.0,
19.03.2020 01:30,23.0,757.9,758.2,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.0,18.0,
19.03.2020 01:00,23.0,757.9,758.2,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.0,18.0,
19.03.2020 00:30,23.0,757.9,758.2,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.0,18.0,
