Local time in Mengzi,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
28.02.2020 23:00,15.8,652.0,759.9,,85,Wind blowing from the south-west,2,,14,, ,,,15.6,18.7,,,,,,17.0,13.3,No precipitation,6,,,,
28.02.2020 20:00,16.9,650.8,758.6,-0.1,78,Wind blowing from the south,7,,15,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,18.7,,,600-1000,,,17.0,13.0,Trace of precipitation,12,,,,
28.02.2020 17:00,18.1,650.9,758.6,,71,Wind blowing from the south-southeast,4,,15,100%., ,,,15.6,19.6,,,600-1000,,,20.0,12.8,No precipitation,6,,,,
28.02.2020 14:00,17.4,651.7,759.7,-1.1,75,Wind blowing from the south,7,,15,90  or more  but not 100%,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,20.4,,,600-1000,,,20.0,12.9,Trace of precipitation,12,,,,
28.02.2020 11:00,17.9,652.8,760.9,,71,Wind blowing from the south,8,,15,90  or more  but not 100%, ,,,15.6,20.4,,,600-1000,,,21.0,12.6,No precipitation,6,,,,
28.02.2020 08:00,16.2,651.8,759.9,0.7,77,Wind blowing from the south,8,,15,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,,,,600-1000,,,22.0,12.2,No precipitation,12,,,,
28.02.2020 05:00,16.2,651.1,758.5,,77,Wind blowing from the south,8,,14,, ,,,15.6,20.4,,,,,,22.0,12.2,No precipitation,6,,,,
28.02.2020 02:00,16.3,652.1,759.7,-1.1,75,Wind blowing from the south,7,,14,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,20.4,,,2500 or more  or no clouds.,,,22.0,11.9,No precipitation,12,,,,
27.02.2020 23:00,15.9,653.2,761.3,,78,Wind blowing from the south-east,8,,14,, ,,,15.6,20.4,,,,,,20.0,12.1,No precipitation,6,,,,
27.02.2020 20:00,16.8,652.3,760.6,0.8,77,Wind blowing from the south-southeast,9,,14,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,20.4,,,,,,17.0,12.7,No precipitation,12,,,,
27.02.2020 17:00,19.3,651.5,759.1,,68,Wind blowing from the south-southeast,9,,13,90  or more  but not 100%, ,,,15.6,22.7,,,,,,20.0,13.3,No precipitation,6,,,,
27.02.2020 14:00,19.6,653.4,761.2,-1.3,66,Wind blowing from the south,7,,12,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,24.4,,,600-1000,,,22.0,13.1,No precipitation,12,,,,
27.02.2020 11:00,17.9,654.7,762.7,,74,Wind blowing from the south,7,,12,90  or more  but not 100%, ,,,15.6,,,,,,,18.0,13.2,No precipitation,6,,,,
27.02.2020 08:00,15.8,653.6,761.5,1.0,80,Wind blowing from the south-southeast,5,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,24.4,,,2500 or more  or no clouds.,,,16.0,12.4,No precipitation,12,,,,
27.02.2020 05:00,15.8,652.6,759.7,,82,Wind blowing from the south-southeast,3,,12,, ,,,12.0,24.4,,,,,,15.0,12.7,No precipitation,6,,,,
27.02.2020 02:00,16.3,652.8,759.8,-0.4,81,Wind blowing from the south-east,7,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,24.4,,,2500 or more  or no clouds.,,,17.0,13.0,No precipitation,12,,,,
26.02.2020 23:00,17.3,653.2,760.6,,79,Wind blowing from the south-southeast,7,,11,, ,,,12.0,24.4,,,,,,15.0,13.6,No precipitation,6,,,,
26.02.2020 20:00,19.7,652.4,760.8,0.7,67,Wind blowing from the south-east,6,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,24.4,,,600-1000,,,20.0,13.4,No precipitation,12,,,,
26.02.2020 17:00,22.7,651.7,759.1,,53,Wind blowing from the south-east,5,,9,100%., ,,,12.0,24.4,,,600-1000,,,24.0,12.6,No precipitation,6,,,,
26.02.2020 14:00,22.7,653.2,760.6,-1.7,53,Wind blowing from the south-southeast,5,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,23.8,,,600-1000,,,24.0,12.6,No precipitation,12,,,,
26.02.2020 11:00,19.9,654.9,762.9,,65,Wind blowing from the south-east,4,,,, ,,,12.0,23.8,,,,,,18.0,13.1,No precipitation,6,,,,
26.02.2020 08:00,12.3,653.8,762.5,0.9,93,Wind blowing from the west-southwest,1,,9,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,23.8,,,600-1000,,,9.0,11.2,No precipitation,12,,,,
26.02.2020 05:00,13.2,652.9,760.4,,92,Wind blowing from the west,1,,11,, ,,,11.6,23.8,,,,,,9.0,11.9,No precipitation,6,,,,
26.02.2020 02:00,15.0,653.3,761.0,0.2,80,Wind blowing from the south-east,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,23.8,,,2500 or more  or no clouds.,,,18.0,11.6,No precipitation,12,,,,
25.02.2020 23:00,16.1,653.1,761.6,,76,Wind blowing from the south-east,6,,11,, ,,,11.6,23.8,,,,,,16.0,11.9,No precipitation,6,,,,
25.02.2020 20:00,19.0,651.9,760.3,1.1,63,Wind blowing from the south,5,,11,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,23.8,,,600-1000,,,24.0,11.8,No precipitation,12,,,,
25.02.2020 17:00,23.3,650.8,758.0,,43,Wind blowing from the west-southwest,6,,9,20–30%., ,,,11.6,23.8,,,600-1000,,,30.0,10.0,No precipitation,6,,,,
25.02.2020 14:00,21.3,652.4,760.0,-1.9,58,Wind blowing from the south-east,4,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,22.8,,,600-1000,,,26.0,12.7,No precipitation,12,,,,
25.02.2020 11:00,15.7,654.3,763.2,,78,Wind blowing from the north,1,,6,100%., ,,,11.6,,,,600-1000,,,11.0,11.9,No precipitation,6,,,,
25.02.2020 08:00,12.1,653.2,762.4,0.9,90,Wind blowing from the south,1,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,22.8,,,600-1000,,,15.0,10.5,No precipitation,12,,,,
25.02.2020 05:00,13.0,652.3,760.6,,87,Wind blowing from the south,2,,,, ,,,12.3,22.8,,,,,,18.0,10.9,No precipitation,6,,,,
25.02.2020 02:00,14.9,653.2,760.7,-0.2,77,Wind blowing from the south-southeast,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,22.8,,,2500 or more  or no clouds.,,,21.0,10.9,No precipitation,12,,,,
24.02.2020 23:00,15.3,653.4,762.3,,76,Wind blowing from the east,2,,11,, ,,,12.2,22.8,,,,,,21.0,11.1,No precipitation,6,,,,
24.02.2020 20:00,16.5,652.3,761.1,0.6,68,Wind blowing from the south-east,3,,11,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,22.8,,,600-1000,,,20.0,10.6,Trace of precipitation,12,,,,
24.02.2020 17:00,19.8,651.7,760.0,,55,Wind blowing from the west-southwest,5,,11,90  or more  but not 100%, ,,,12.2,22.8,,,,,,28.0,10.5,No precipitation,6,,,,
24.02.2020 14:00,22.3,652.9,760.8,-2.4,48,Wind blowing from the south-east,4,,8,50%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,22.4,,,600-1000,,,30.0,10.8,Trace of precipitation,12,,,,
24.02.2020 11:00,14.9,655.3,764.8,,72,Wind blowing from the south-east,3,,8,100%., ,,,12.2,,,,600-1000,,,16.0,9.9,No precipitation,6,,,,
24.02.2020 08:00,13.2,653.8,763.3,0.0,80,Wind blowing from the south-east,5,,11,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,,,,600-1000,,,16.0,9.8,No precipitation,12,,,,
24.02.2020 05:00,12.3,653.8,762.9,,81,Wind blowing from the east-southeast,3,,12,, ,,,11.2,18.8,,,,,,17.0,9.1,No precipitation,6,,,,
24.02.2020 02:00,12.9,655.4,764.5,-0.4,80,Wind blowing from the south-east,2,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,18.8,,,2500 or more  or no clouds.,,,18.0,9.5,No precipitation,12,,,,
23.02.2020 23:00,13.7,655.8,765.2,,78,Wind blowing from the south-east,6,,12,, ,,,11.2,18.8,,,,,,18.0,9.9,No precipitation,6,,,,
23.02.2020 20:00,14.3,655.0,764.8,0.3,74,Wind blowing from the south-east,6,,12,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,18.8,,,600-1000,,,20.0,9.7,No precipitation,12,,,,
