Local time in Yumen,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 20:00,-7.1,638.7,776.7,1.9,54,Wind blowing from the west,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-2.5,,,2500 or more  or no clouds.,,,30.0,-15.0,No precipitation,12,,,,
09.01.2020 17:00,-2.6,636.8,773.1,,42,Wind blowing from the north-west,2,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-14.0,,,,,,
09.01.2020 14:00,-3.9,636.4,773.2,-1.8,45,Wind blowing from the north,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-2.2,,,2500 or more  or no clouds.,,,30.0,-14.3,No precipitation,12,,,,
09.01.2020 11:00,-7.5,638.2,776.2,,60,Wind blowing from the west-northwest,2,,,70 – 80%., ,,,,,,,2500 or more  or no clouds.,,,27.0,-14.0,,,,,,
09.01.2020 08:00,-13.1,637.3,775.9,0.4,76,Wind blowing from the west-southwest,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,,,,2500 or more  or no clouds.,,,30.0,-16.5,No precipitation,12,,,,
09.01.2020 05:00,-12.8,636.9,773.2,,75,Wind blowing from the south-west,2,,5,, ,,,-17.1,-2.2,,,,,,30.0,-16.4,No precipitation,6,,,,
09.01.2020 02:00,-13.5,637.0,773.6,,73,Wind blowing from the south-west,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-2.2,,,2500 or more  or no clouds.,,,30.0,-17.4,No precipitation,12,,,,
08.01.2020 20:00,-10.2,637.3,776.6,0.9,59,Wind blowing from the south,1,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-2.2,,,2500 or more  or no clouds.,,,5.0,-16.8,No precipitation,12,,,,
08.01.2020 17:00,-2.8,636.4,772.9,,40,Wind blowing from the east,3,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-14.8,,,,,,
08.01.2020 14:00,-3.0,635.8,771.8,-1.3,42,Wind blowing from the east-northeast,5,,8,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-3.0,,,2500 or more  or no clouds.,,,30.0,-14.3,No precipitation,12,,,,
08.01.2020 11:00,-6.7,637.1,774.2,,54,Wind blowing from the east,3,,,no clouds, ,,,,,,,,,,30.0,-14.6,,,,,,
08.01.2020 08:00,-15.7,636.5,775.9,-0.3,77,Wind blowing from the east-northeast,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-3.3,,,,,,28.0,-18.9,No precipitation,12,,,,
08.01.2020 05:00,-13.9,636.8,773.8,,73,Wind blowing from the south-west,2,,4,, ,,,-16.2,-3.3,,,,,,30.0,-17.8,No precipitation,6,,,,
08.01.2020 02:00,-12.3,637.5,774.4,,71,Wind blowing from the south-southwest,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-3.3,,,2500 or more  or no clouds.,,,30.0,-16.6,No precipitation,12,,,,
07.01.2020 20:00,-10.6,637.1,776.5,1.2,58,Wind blowing from the south-west,2,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-3.3,,,2500 or more  or no clouds.,,,30.0,-17.4,No precipitation,12,,,,
07.01.2020 17:00,-4.3,635.9,773.2,,43,Wind blowing from the east,2,,,60%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-15.2,,,,,,
07.01.2020 14:00,-4.8,635.2,771.7,-0.6,47,Wind blowing from the east,4,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-2.3,,,2500 or more  or no clouds.,,,30.0,-14.6,No precipitation,12,,,,
07.01.2020 11:00,-9.4,635.8,772.3,,61,Wind blowing from the east,4,,,no clouds, ,,,,,,,,,,30.0,-15.6,,,,,,
07.01.2020 08:00,-15.6,635.1,772.5,-0.4,75,Wind blowing from the east-southeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-2.3,,,,,,30.0,-19.1,No precipitation,12,,,,
07.01.2020 05:00,-15.5,635.5,772.5,,75,Wind blowing from the east,1,,8,, ,,,-15.6,-2.3,,,,,,30.0,-19.0,No precipitation,6,,,,
07.01.2020 02:00,-12.4,636.3,772.7,,65,Wind blowing from the east,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-2.3,,,2500 or more  or no clouds.,,,30.0,-17.7,No precipitation,12,,,,
06.01.2020 20:00,-5.1,637.3,774.5,0.4,48,Wind blowing from the east,4,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-2.3,,,2500 or more  or no clouds.,,,30.0,-14.6,No precipitation,12,,,,
06.01.2020 17:00,-3.3,636.9,773.5,,42,Wind blowing from the east-southeast,5,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-14.6,,,,,,
06.01.2020 14:00,-3.9,636.7,773.7,-0.6,44,Wind blowing from the east,5,,8,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-3.4,,,2500 or more  or no clouds.,,,30.0,-14.6,No precipitation,12,,,,
06.01.2020 11:00,-7.8,637.3,774.7,,62,Wind blowing from the east,3,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-13.9,,,,,,
06.01.2020 08:00,-13.2,636.2,774.3,-0.2,78,Wind blowing from the east,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-3.4,,,2500 or more  or no clouds.,,,30.0,-16.3,No precipitation,12,,,,
06.01.2020 05:00,-13.2,636.4,773.1,,77,Wind blowing from the east-southeast,1,,5,, ,,,-14.5,-3.4,,,,,,30.0,-16.4,No precipitation,6,,,,
06.01.2020 02:00,-14.3,637.1,774.4,,75,Wind blowing from the south-southeast,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-3.4,,,2500 or more  or no clouds.,,,30.0,-17.8,No precipitation,12,,,,
05.01.2020 20:00,-9.1,638.8,777.1,0.9,61,Wind blowing from the north-west,1,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,-3.4,,,2500 or more  or no clouds.,,,20.0,-15.4,No precipitation,12,,,,
05.01.2020 17:00,-4.2,637.9,774.1,,47,Wind blowing from the west-northwest,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-14.0,,,,,,
05.01.2020 14:00,-4.4,637.3,773.8,-0.7,48,Wind blowing from the west-northwest,4,,7,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,1.6,,,2500 or more  or no clouds.,,,30.0,-13.9,No precipitation,12,,,,
05.01.2020 11:00,-8.0,638.0,775.1,,65,Wind blowing from the west-northwest,4,,,90  or more  but not 100%, ,,,,,,,,,,30.0,-13.5,,,,,,
05.01.2020 08:00,-12.1,636.7,773.5,0.5,75,Wind blowing from the west-southwest,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,1.6,,,2500 or more  or no clouds.,,,30.0,-15.7,No precipitation,12,,,,
05.01.2020 05:00,-10.0,636.2,770.6,,66,Wind blowing from the west,2,,,, ,,,,,,,,,,30.0,-15.2,,,,,,
05.01.2020 02:00,-11.5,635.5,770.3,,68,Wind blowing from the south-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,1.6,,,2500 or more  or no clouds.,,,30.0,-16.3,No precipitation,12,,,,
04.01.2020 20:00,-5.1,635.0,771.8,1.6,53,Wind blowing from the east-northeast,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,1.6,,,2500 or more  or no clouds.,,,29.0,-13.3,No precipitation,12,,,,
04.01.2020 17:00,0.9,633.4,768.0,,31,Wind blowing from the north,1,,4,90  or more  but not 100%, ,,,-14.8,1.6,,,,,,30.0,-14.3,No precipitation,6,,,,
04.01.2020 14:00,0.3,633.6,768.7,-1.5,33,Wind blowing from the west,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,0.4,,,2500 or more  or no clouds.,,,30.0,-14.4,No precipitation,12,,,,
04.01.2020 11:00,-7.4,635.1,772.4,,59,Wind blowing from the north-west,2,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-14.2,,,,,,
04.01.2020 08:00,-13.6,634.3,771.4,-0.2,75,Wind blowing from the south-west,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-0.8,,,2500 or more  or no clouds.,,,30.0,-17.1,No precipitation,12,,,,
04.01.2020 05:00,-12.6,634.5,769.8,,72,Wind blowing from the south-west,2,,6,, ,,,-14.6,-0.8,,,,,,30.0,-16.7,No precipitation,6,,,,
04.01.2020 02:00,-14.1,634.9,771.2,,68,Wind blowing from the south-west,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.8,,,2500 or more  or no clouds.,,,30.0,-18.8,No precipitation,12,,,,
03.01.2020 20:00,-6.5,636.0,772.5,0.2,46,Wind blowing from the east,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,-0.8,,,,,,30.0,-16.4,No precipitation,12,,,,
03.01.2020 17:00,-1.1,635.8,771.1,,33,Wind blowing from the east,3,,7,no clouds, ,,,-12.2,2.2,,,,,,30.0,-15.6,No precipitation,6,,,,
03.01.2020 14:00,-3.1,636.5,771.8,-1.2,37,Wind blowing from the east,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,2.2,,,,,,30.0,-16.0,No precipitation,12,,,,
03.01.2020 11:00,-6.9,637.7,773.9,,49,Wind blowing from the east,3,,,no clouds, ,,,,,,,,,,30.0,-16.0,,,,,,
03.01.2020 08:00,-10.3,637.5,774.2,-0.5,63,Wind blowing from the east,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,2.2,,,,,,30.0,-16.1,No precipitation,12,,,,
03.01.2020 05:00,-11.9,638.0,773.0,,67,Wind blowing from the east-southeast,2,,3,, ,,,-14.8,2.2,,,,,,30.0,-16.9,No precipitation,6,,,,
03.01.2020 02:00,-9.0,639.3,774.4,,64,Wind blowing from the south-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,2.2,,,2500 or more  or no clouds.,,,28.0,-14.7,No precipitation,12,,,,
02.01.2020 20:00,-6.3,640.3,778.9,1.0,46,Wind blowing from the south-west,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,2.2,,,2500 or more  or no clouds.,,,30.0,-16.2,No precipitation,12,,,,
02.01.2020 17:00,2.0,639.3,774.6,,27,Wind blowing from the north-northwest,2,,4,50%., ,,,-14.8,2.2,,,2500 or more  or no clouds.,,,30.0,-15.0,No precipitation,6,,,,
02.01.2020 14:00,-0.3,639.4,774.7,-1.2,37,Wind blowing from the north-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,-0.3,,,,,,30.0,-13.5,No precipitation,12,,,,
02.01.2020 11:00,-6.5,640.6,777.1,,57,Wind blowing from the west-southwest,1,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-13.7,,,,,,
02.01.2020 08:00,-14.3,639.7,777.7,0.0,77,Wind blowing from the south-west,2,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-1.0,,,2500 or more  or no clouds.,,,30.0,-17.5,No precipitation,12,,,,
02.01.2020 05:00,-11.9,639.7,776.3,,72,Wind blowing from the south-southwest,2,,,, ,,,-17.6,-1.0,,,,,,30.0,-16.0,No precipitation,6,,,,
02.01.2020 02:00,-9.6,639.9,776.5,,64,Wind blowing from the south-west,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-1.0,,,2500 or more  or no clouds.,,,30.0,-15.2,No precipitation,12,,,,
01.01.2020 20:00,-5.4,640.0,778.8,1.5,49,Wind blowing from the west,3,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-1.0,,,2500 or more  or no clouds.,,,30.0,-14.6,No precipitation,12,,,,
01.01.2020 17:00,-2.4,638.5,776.0,,40,Wind blowing from the west,5,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-14.4,,,,,,
01.01.2020 14:00,-4.5,637.5,775.1,-0.4,36,Wind blowing from the north-northwest,2,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-4.5,,,2500 or more  or no clouds.,,,30.0,-17.6,No precipitation,12,,,,
01.01.2020 11:00,-9.8,637.9,776.8,,42,Wind blowing from the east-southeast,2,,,50%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-20.5,,,,,,
01.01.2020 08:00,-16.7,636.1,775.3,0.3,67,Wind blowing from the south-southeast,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-4.8,,,2500 or more  or no clouds.,,,30.0,-21.5,No precipitation,12,,,,
01.01.2020 05:00,-16.0,635.8,773.8,,65,Wind blowing from the south,1,,,, ,,,,,,,,,,30.0,-21.1,,,,,,
01.01.2020 02:00,-15.3,635.4,773.2,,59,Wind blowing from the south-southeast,0,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,-4.8,,,2500 or more  or no clouds.,,,30.0,-21.6,No precipitation,12,,,,
31.12.2019 20:00,-9.9,635.7,774.4,1.1,45,Wind blowing from the south-southeast,1,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,-4.8,,,2500 or more  or no clouds.,,,30.0,-19.8,No precipitation,12,,,,
31.12.2019 17:00,-5.9,634.6,772.0,,34,Wind blowing from the east,4,,9,70 – 80%., ,,,-15.5,-4.8,,,2500 or more  or no clouds.,,,30.0,-19.5,No precipitation,6,,,,
31.12.2019 14:00,-6.9,635.2,772.6,-1.5,36,Wind blowing from the east,5,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,-5.9,,,2500 or more  or no clouds.,,,30.0,-19.7,No precipitation,12,,,,
31.12.2019 11:00,-11.9,636.7,775.1,,47,Wind blowing from the east,5,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-21.1,,,,,,
31.12.2019 08:00,-14.8,636.3,774.9,-0.7,56,Wind blowing from the east,4,,10,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.5,-5.9,,,2500 or more  or no clouds.,,,30.0,-21.8,No precipitation,12,,,,
